locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	source_gen	overhangs	product
SeAg_B1074	CP001138	1072440	1073063	+	backbone_0125_length_6752	3807	4430	100.00	S_Agona_SL483	0,0	suppressor for copper-sensitivity C
SeAg_B1075	CP001138	1073053	1073559	+	backbone_0125_length_6752	4420	4926	100.00	S_Agona_SL483	0,0	suppressor for copper-sensitivity D
SeAg_B1076	CP001138	1073692	1074933	+	backbone_0125_length_6752	5059	6300	100.00	S_Agona_SL483	0,0	glucose-1-phosphatase
SeAg_B1077	CP001138	1074967	1075194	-	backbone_0125_length_6752	6334	6561	100.00	S_Agona_SL483	0,0	putative cytoplasmic protein
SeAg_B1078	CP001138	1075215	1075385	-	backbone_0125_length_6752	6582	6752	28.64	S_Agona_SL483	0,426	NAD(P)H:quinone oxidoreductase, type IV
SeAg_B1078	CP001138	1075502	1075811	-	backbone_0126_length_899	1	310	51.93	S_Agona_SL483	287,0	NAD(P)H:quinone oxidoreductase, type IV
SeAg_B1079	CP001138	1076041	1076169	+	backbone_0126_length_899	540	668	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1080	CP001138	1076209	1076400	+	backbone_0126_length_899	708	899	98.46	S_Agona_SL483	0,3	conserved hypothetical protein
SeAg_B1081	CP001138	1076746	1077138	+	backbone_0127_length_6823	1	393	61.50	S_Agona_SL483	246,0	HTH-type transcriptional regulator RutR
SeAg_B1082	CP001138	1077135	1077530	-	backbone_0127_length_6823	390	785	100.00	S_Agona_SL483	0,0	putative secreted protein
SeAg_B1083	CP001138	1077589	1081551	-	backbone_0127_length_6823	844	4806	100.00	S_Agona_SL483	0,0	bifunctional protein PutA
SeAg_B1085	CP001138	1081970	1083481	+	backbone_0127_length_6823	5225	6736	100.00	S_Agona_SL483	0,0	sodium/proline symporter
SeAg_B1124	CP001138	1126504	1126985	-	backbone_0129_length_523	42	523	39.77	S_Agona_SL483	0,730	outer membrane protein N
SeAg_B1124	CP001138	1127184	1127715	-	backbone_0130_length_22099	1	532	43.89	S_Agona_SL483	680,0	outer membrane protein N
SeAg_B1125	CP001138	1128398	1128676	+	backbone_0130_length_22099	1215	1493	100.00	S_Agona_SL483	0,0	outer membrane protein N
SeAg_B1126	CP001138	1128756	1129451	+	backbone_0130_length_22099	1573	2268	100.00	S_Agona_SL483	0,0	metal dependent phosphohydrolase
SeAg_B1127	CP001138	1129525	1130955	+	backbone_0130_length_22099	2342	3772	100.00	S_Agona_SL483	0,0	modification methylase EcoRII
SeAg_B1128	CP001138	1130936	1131406	+	backbone_0130_length_22099	3753	4223	100.00	S_Agona_SL483	0,0	very short patch repair protein
SeAg_B1129	CP001138	1131395	1132315	-	backbone_0130_length_22099	4212	5132	100.00	S_Agona_SL483	0,0	carboxylate/amino acid/amine transporter
SeAg_B1130	CP001138	1132491	1133402	+	backbone_0130_length_22099	5308	6219	100.00	S_Agona_SL483	0,0	inner membrane protein YedI
SeAg_B1131	CP001138	1133479	1133664	+	backbone_0130_length_22099	6296	6481	100.00	S_Agona_SL483	0,0	putative cytoplasmic protein
SeAg_B1132	CP001138	1133829	1135541	+	backbone_0130_length_22099	6646	8358	100.00	S_Agona_SL483	0,0	cellulose synthesis regulatory protein
SeAg_B1133	CP001138	1135520	1136335	-	backbone_0130_length_22099	8337	9152	100.00	S_Agona_SL483	0,0	mannosyl-3-phosphoglycerate phosphatase homolog
SeAg_B1135	CP001138	1136645	1136872	-	backbone_0130_length_22099	9462	9689	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1136	CP001138	1136998	1137195	+	backbone_0130_length_22099	9815	10012	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1137	CP001138	1137234	1137857	-	backbone_0130_length_22099	10051	10674	100.00	S_Agona_SL483	0,0	colanic acid capsular biosynthesis activation protein A
SeAg_B1138	CP001138	1138139	1138933	-	backbone_0130_length_22099	10956	11750	100.00	S_Agona_SL483	0,0	flagellar biosynthetic protein FliR
SeAg_B1139	CP001138	1138942	1139211	-	backbone_0130_length_22099	11759	12028	100.00	S_Agona_SL483	0,0	flagellar biosynthetic protein FliQ
SeAg_B1140	CP001138	1139221	1139958	-	backbone_0130_length_22099	12038	12775	100.00	S_Agona_SL483	0,0	flagellar biosynthetic protein FliP
SeAg_B1141	CP001138	1139958	1140335	-	backbone_0130_length_22099	12775	13152	100.00	S_Agona_SL483	0,0	flagellar protein FliO
SeAg_B1142	CP001138	1140335	1140748	-	backbone_0130_length_22099	13152	13565	100.00	S_Agona_SL483	0,0	flagellar motor switch protein FliN
SeAg_B1143	CP001138	1140745	1141749	-	backbone_0130_length_22099	13562	14566	100.00	S_Agona_SL483	0,0	flagellar motor switch protein FliM
SeAg_B1144	CP001138	1141754	1142221	-	backbone_0130_length_22099	14571	15038	100.00	S_Agona_SL483	0,0	flagellar basal body-associated protein FliL
SeAg_B1145	CP001138	1142326	1143549	-	backbone_0130_length_22099	15143	16366	100.00	S_Agona_SL483	0,0	flagellar hook-length control protein
SeAg_B1146	CP001138	1143546	1143989	-	backbone_0130_length_22099	16363	16806	100.00	S_Agona_SL483	0,0	flagellar export protein FliJ
SeAg_B1147	CP001138	1144011	1145381	-	backbone_0130_length_22099	16828	18198	100.00	S_Agona_SL483	0,0	flagellar protein export ATPase FliI
SeAg_B1148	CP001138	1145381	1146088	-	backbone_0130_length_22099	18198	18905	100.00	S_Agona_SL483	0,0	flagellar assembly protein FliH
SeAg_B1149	CP001138	1146081	1147076	-	backbone_0130_length_22099	18898	19893	100.00	S_Agona_SL483	0,0	flagellar motor switch protein FliG
SeAg_B1150	CP001138	1147069	1148808	-	backbone_0130_length_22099	19886	21625	100.00	S_Agona_SL483	0,0	flagellar M-ring protein FliF
SeAg_B1151	CP001138	1148793	1148921	+	backbone_0130_length_22099	21610	21738	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1152	CP001138	1148968	1149282	+	backbone_0130_length_22099	21785	22099	100.00	S_Agona_SL483	0,0	flagellar hook-basal body complex protein
SeAg_B1154	CP001138	1150054	1150287	-	backbone_0131_length_2338	145	378	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1155	CP001138	1150284	1151489	-	backbone_0131_length_2338	375	1580	100.00	S_Agona_SL483	0,0	putative membrane protein
SeAg_B1156	CP001138	1151675	1152088	+	backbone_0131_length_2338	1766	2179	100.00	S_Agona_SL483	0,0	YedD
SeAg_B1157	CP001138	1152128	1152247	-	backbone_0131_length_2338	2219	2338	8.08	S_Agona_SL483	0,1365	cytoplasmic alpha-amylase
SeAg_B1158	CP001138	1153684	1154052	-	backbone_0132_length_1143	69	437	100.00	S_Agona_SL483	0,0	flagellar protein FliT
SeAg_B1159	CP001138	1154052	1154459	-	backbone_0132_length_1143	437	844	100.00	S_Agona_SL483	0,0	flagellar protein FliS
SeAg_B1161	CP001138	1154474	1154758	-	backbone_0132_length_1143	859	1143	20.26	S_Agona_SL483	0,1122	flagellar hook-associated protein 2
SeAg_B1161	CP001138	1155681	1155880	-	backbone_0133_length_736	1	200	14.21	S_Agona_SL483	1207,0	flagellar hook-associated protein 2
SeAg_B1160	CP001138	1155879	1156118	+	backbone_0133_length_736	199	438	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1162	CP001138	1156136	1156416	+	backbone_0133_length_736	456	736	18.51	S_Agona_SL483	0,1237	phase-1 flagellin
SeAg_B1162	CP001138	1157513	1157653	+	backbone_0134_length_340	1	141	9.29	S_Agona_SL483	1377,0	phase-1 flagellin
SeAg_B1163	CP001138	1157732	1157852	+	backbone_0134_length_340	220	340	10.03	S_Agona_SL483	0,1085	lysine-N-methylase
SeAg_B1163	CP001138	1158510	1158937	+	backbone_0135_length_10801	1	428	35.49	S_Agona_SL483	778,0	lysine-N-methylase
SeAg_B1164	CP001138	1159164	1159853	+	backbone_0135_length_10801	655	1344	100.00	S_Agona_SL483	0,0	RNA polymerase sigma factor for flagellar operon
SeAg_B1166	CP001138	1160610	1161410	+	backbone_0135_length_10801	2101	2901	100.00	S_Agona_SL483	0,0	cystine-binding periplasmic protein
SeAg_B1167	CP001138	1161564	1162550	+	backbone_0135_length_10801	3055	4041	100.00	S_Agona_SL483	0,0	D-cysteine desulfhydrase
SeAg_B1168	CP001138	1162571	1163239	+	backbone_0135_length_10801	4062	4730	100.00	S_Agona_SL483	0,0	amino acid ABC transporter, His/Glu/Gln/Arg/opine family, permease protein
SeAg_B1169	CP001138	1163236	1163988	+	backbone_0135_length_10801	4727	5479	100.00	S_Agona_SL483	0,0	putative ABC transporter, ATP-binding protein
SeAg_B1170	CP001138	1164220	1164942	+	backbone_0135_length_10801	5711	6433	100.00	S_Agona_SL483	0,0	regulatory protein SdiA
SeAg_B1171	CP001138	1165009	1165233	-	backbone_0135_length_10801	6500	6724	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1172	CP001138	1165230	1165385	-	backbone_0135_length_10801	6721	6876	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B1173	CP001138	1165697	1166353	+	backbone_0135_length_10801	7188	7844	100.00	S_Agona_SL483	0,0	response regulator UvrY
SeAg_B1174	CP001138	1166350	1168182	+	backbone_0135_length_10801	7841	9673	100.00	S_Agona_SL483	0,0	excinuclease ABC, C subunit
SeAg_B1175	CP001138	1168239	1168787	+	backbone_0135_length_10801	9730	10278	100.00	S_Agona_SL483	0,0	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
SeAg_B1183	CP001138	1172252	1172917	+	backbone_0136_length_3824	173	838	100.00	S_Agona_SL483	0,0	YecA family protein
SeAg_B1184	CP001138	1172992	1174260	-	backbone_0136_length_3824	913	2181	100.00	S_Agona_SL483	0,0	tyrosine-specific transport protein
SeAg_B1185	CP001138	1174430	1174669	+	backbone_0136_length_3824	2351	2590	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1186	CP001138	1174715	1175212	-	backbone_0136_length_3824	2636	3133	100.00	S_Agona_SL483	0,0	ferritin-1
SeAg_B1187	CP001138	1175452	1175787	-	backbone_0136_length_3824	3373	3708	100.00	S_Agona_SL483	0,0	putative outer membrane lipoprotein
SeAg_B1189	CP001138	1176860	1177363	-	backbone_0137_length_737	3	506	100.00	S_Agona_SL483	0,0	ferritin, Dps family protein
SeAg_B1192	CP001138	1179105	1179908	+	backbone_0138_length_9252	407	1210	100.00	S_Agona_SL483	0,0	trehalose-phosphatase
SeAg_B1193	CP001138	1179883	1181304	+	backbone_0138_length_9252	1185	2606	100.00	S_Agona_SL483	0,0	alpha,alpha-trehalose-phosphate synthase
SeAg_B1194	CP001138	1181322	1181750	-	backbone_0138_length_9252	2624	3052	100.00	S_Agona_SL483	0,0	universal stress protein C
SeAg_B1195	CP001138	1182180	1182323	+	backbone_0138_length_9252	3482	3625	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B1196	CP001138	1182536	1182886	+	backbone_0138_length_9252	3838	4188	100.00	S_Agona_SL483	0,0	flagellar transcriptional activator FlhD
SeAg_B1197	CP001138	1182883	1183467	+	backbone_0138_length_9252	4185	4769	100.00	S_Agona_SL483	0,0	flagellar transcriptional activator FlhC
SeAg_B1198	CP001138	1183592	1184479	+	backbone_0138_length_9252	4894	5781	100.00	S_Agona_SL483	0,0	chemotaxis protein MotA
SeAg_B1199	CP001138	1184476	1185405	+	backbone_0138_length_9252	5778	6707	100.00	S_Agona_SL483	0,0	chemotaxis protein MotB
SeAg_B1200	CP001138	1185416	1187425	+	backbone_0138_length_9252	6718	8727	100.00	S_Agona_SL483	0,0	chemotaxis protein CheA
SeAg_B1201	CP001138	1187446	1187949	+	backbone_0138_length_9252	8748	9251	100.00	S_Agona_SL483	0,0	chemotaxis protein cheW
SeAg_B1202	CP001138	1188107	1188124	-	backbone_0139_length_1313	1	18	13.64	S_Agona_SL483	114,0	hypothetical protein
SeAg_B1203	CP001138	1188186	1189419	+	backbone_0139_length_1313	80	1313	74.25	S_Agona_SL483	0,428	methyl-accepting chemotaxis protein II
SeAg_B1203	CP001138	1189705	1189847	+	backbone_0140_length_4226	1	143	8.60	S_Agona_SL483	1519,0	methyl-accepting chemotaxis protein II
SeAg_B1204	CP001138	1190008	1190874	+	backbone_0140_length_4226	304	1170	100.00	S_Agona_SL483	0,0	chemotaxis protein methyltransferase CheR
SeAg_B1205	CP001138	1190871	1191920	+	backbone_0140_length_4226	1167	2216	100.00	S_Agona_SL483	0,0	chemotaxis response regulator protein-glutamate methylesterase CheB
SeAg_B1206	CP001138	1191938	1192327	+	backbone_0140_length_4226	2234	2623	100.00	S_Agona_SL483	0,0	chemotaxis response regulator CheY
SeAg_B1207	CP001138	1192338	1192982	+	backbone_0140_length_4226	2634	3278	100.00	S_Agona_SL483	0,0	chemotaxis protein CheZ
SeAg_B1208	CP001138	1193176	1193930	+	backbone_0140_length_4226	3472	4226	65.54	S_Agona_SL483	0,397	flagellar biosynthetic protein FlhB
SeAg_B1208	CP001138	1194118	1194327	+	backbone_0141_length_2672	1	210	18.23	S_Agona_SL483	942,0	flagellar biosynthetic protein FlhB
SeAg_B1209	CP001138	1194320	1196398	+	backbone_0141_length_2672	203	2281	100.00	S_Agona_SL483	0,0	flagellar biosynthesis protein FlhA
SeAg_B1210	CP001138	1196398	1196789	+	backbone_0141_length_2672	2281	2672	99.75	S_Agona_SL483	0,1	flagellar protein FlhE
SeAg_B1211	CP001138	1197027	1198166	+	backbone_0142_length_14341	32	1171	100.00	S_Agona_SL483	0,0	glycosyl hydrolase, family 88
SeAg_B1212	CP001138	1198220	1200091	-	backbone_0142_length_14341	1225	3096	100.00	S_Agona_SL483	0,0	penicillin-binding protein 2
SeAg_B1213	CP001138	1200280	1202013	-	backbone_0142_length_14341	3285	5018	100.00	S_Agona_SL483	0,0	arginyl-tRNA synthetase
SeAg_B1214	CP001138	1202029	1202145	-	backbone_0142_length_14341	5034	5150	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B1215	CP001138	1202250	1202819	+	backbone_0142_length_14341	5255	5824	100.00	S_Agona_SL483	0,0	protein YecM
SeAg_B1216	CP001138	1202839	1203585	+	backbone_0142_length_14341	5844	6590	100.00	S_Agona_SL483	0,0	copper homeostasis protein CutC
SeAg_B1217	CP001138	1203821	1204792	-	backbone_0142_length_14341	6826	7797	100.00	S_Agona_SL483	0,0	putative methyltransferase
SeAg_B1218	CP001138	1204789	1205532	-	backbone_0142_length_14341	7794	8537	100.00	S_Agona_SL483	0,0	putative methyltransferase
SeAg_B1219	CP001138	1205573	1205968	-	backbone_0142_length_14341	8578	8973	100.00	S_Agona_SL483	0,0	putative inner membrane protein
SeAg_B1220	CP001138	1206021	1206839	-	backbone_0142_length_14341	9026	9844	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1221	CP001138	1206836	1207402	-	backbone_0142_length_14341	9841	10407	100.00	S_Agona_SL483	0,0	isochorismatase hydrolase
SeAg_B1222	CP001138	1207727	1209499	+	backbone_0142_length_14341	10732	12504	100.00	S_Agona_SL483	0,0	aspartyl-tRNA synthetase
SeAg_B1223	CP001138	1209593	1210045	+	backbone_0142_length_14341	12598	13050	100.00	S_Agona_SL483	0,0	dATP pyrophosphohydrolase
SeAg_B1224	CP001138	1210075	1210815	+	backbone_0142_length_14341	13080	13820	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1225	CP001138	1210852	1211336	+	backbone_0142_length_14341	13857	14341	92.91	S_Agona_SL483	0,37	crossover junction endodeoxyribonuclease RuvC
SeAg_B1229	CP001138	1213918	1214529	+	backbone_0143_length_13812	70	681	100.00	S_Agona_SL483	0,0	Holliday junction DNA helicase RuvA
SeAg_B1230	CP001138	1214538	1215548	+	backbone_0143_length_13812	690	1700	100.00	S_Agona_SL483	0,0	holliday junction DNA helicase RuvB
SeAg_B1231	CP001138	1215627	1216412	-	backbone_0143_length_13812	1779	2564	100.00	S_Agona_SL483	0,0	zinc uptake ABC transporter, permease protein ZnuB
SeAg_B1232	CP001138	1216409	1217164	-	backbone_0143_length_13812	2561	3316	100.00	S_Agona_SL483	0,0	high-affinity zinc uptake ABC transporter, ATP-binding protein ZnuC
SeAg_B1233	CP001138	1217243	1218187	+	backbone_0143_length_13812	3395	4339	100.00	S_Agona_SL483	0,0	zinc ABC transporter, periplasmic zinc-binding protein
SeAg_B1234	CP001138	1218203	1219522	+	backbone_0143_length_13812	4355	5674	100.00	S_Agona_SL483	0,0	metalloprotease, opacity-associated protein A family
SeAg_B1235	CP001138	1219639	1220610	+	backbone_0143_length_13812	5791	6762	100.00	S_Agona_SL483	0,0	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
SeAg_B1236	CP001138	1220683	1222125	-	backbone_0143_length_13812	6835	8277	100.00	S_Agona_SL483	0,0	pyruvate kinase II
SeAg_B1237	CP001138	1222249	1223118	-	backbone_0143_length_13812	8401	9270	100.00	S_Agona_SL483	0,0	HTH-type transcriptional regulator HexR
SeAg_B1238	CP001138	1223460	1224935	+	backbone_0143_length_13812	9612	11087	100.00	S_Agona_SL483	0,0	glucose-6-phosphate 1-dehydrogenase
SeAg_B1239	CP001138	1225170	1226981	+	backbone_0143_length_13812	11322	13133	100.00	S_Agona_SL483	0,0	phosphogluconate dehydratase
SeAg_B1240	CP001138	1227019	1227660	+	backbone_0143_length_13812	13171	13812	100.00	S_Agona_SL483	0,0	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase
SeAg_B1241	CP001138	1227851	1228938	-	backbone_0144_length_8819	1	1088	92.28	S_Agona_SL483	91,0	phosphoribosylglycinamide formyltransferase 2
SeAg_B1242	CP001138	1229069	1229359	+	backbone_0144_length_8819	1219	1509	100.00	S_Agona_SL483	0,0	yebG protein
SeAg_B1243	CP001138	1229427	1229780	+	backbone_0144_length_8819	1577	1930	100.00	S_Agona_SL483	0,0	protein YebF
SeAg_B1244	CP001138	1229874	1230533	+	backbone_0144_length_8819	2024	2683	100.00	S_Agona_SL483	0,0	inner membrane protein YebE
SeAg_B1245	CP001138	1230746	1232797	+	backbone_0144_length_8819	2896	4947	100.00	S_Agona_SL483	0,0	protease 2
SeAg_B1246	CP001138	1232832	1233530	-	backbone_0144_length_8819	4982	5680	100.00	S_Agona_SL483	0,0	exodeoxyribonuclease 10
SeAg_B1247	CP001138	1233554	1234210	-	backbone_0144_length_8819	5704	6360	100.00	S_Agona_SL483	0,0	hydrolase, carbon-nitrogen family
SeAg_B1248	CP001138	1234318	1234548	-	backbone_0144_length_8819	6468	6698	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1249	CP001138	1234686	1235060	+	backbone_0144_length_8819	6836	7210	100.00	S_Agona_SL483	0,0	copper resistance protein CopC
SeAg_B1250	CP001138	1235061	1235936	+	backbone_0144_length_8819	7211	8086	100.00	S_Agona_SL483	0,0	copper resistance protein D
SeAg_B1251	CP001138	1235953	1236306	+	backbone_0144_length_8819	8103	8456	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1259	CP001138	1240835	1240953	-	backbone_0145_length_360	1	119	80.95	S_Agona_SL483	28,0	conserved hypothetical protein
SeAg_B1260	CP001138	1241176	1241194	+	backbone_0145_length_360	342	360	9.74	S_Agona_SL483	0,176	conserved hypothetical protein
SeAg_B1278	CP001138	1249293	1249943	+	backbone_0146_length_11883	16	666	100.00	S_Agona_SL483	0,0	serine/threonine-protein phosphatase 1
SeAg_B1279	CP001138	1249962	1250096	-	backbone_0146_length_11883	685	819	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1280	CP001138	1250264	1250503	-	backbone_0146_length_11883	987	1226	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1281	CP001138	1250618	1252057	-	backbone_0146_length_11883	1341	2780	100.00	S_Agona_SL483	0,0	ribosomal RNA small subunit methyltransferase F
SeAg_B1282	CP001138	1252135	1254768	-	backbone_0146_length_11883	2858	5491	100.00	S_Agona_SL483	0,0	mce-related protein
SeAg_B1283	CP001138	1254737	1256020	-	backbone_0146_length_11883	5460	6743	100.00	S_Agona_SL483	0,0	integral membrane protein, PqiA family
SeAg_B1284	CP001138	1256149	1256646	+	backbone_0146_length_11883	6872	7369	100.00	S_Agona_SL483	0,0	GAF domain protein
SeAg_B1285	CP001138	1256744	1257430	+	backbone_0146_length_11883	7467	8153	100.00	S_Agona_SL483	0,0	ProP effector
SeAg_B1286	CP001138	1257450	1259498	+	backbone_0146_length_11883	8173	10221	100.00	S_Agona_SL483	0,0	tail-specific protease
SeAg_B1287	CP001138	1259692	1260573	+	backbone_0146_length_11883	10415	11296	100.00	S_Agona_SL483	0,0	M48B family peptidase
SeAg_B1289	CP001138	1262170	1262961	+	backbone_0147_length_2800	899	1690	100.00	S_Agona_SL483	0,0	transcriptional regulator KdgR
SeAg_B1290	CP001138	1263173	1263412	-	backbone_0147_length_2800	1902	2141	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1291	CP001138	1263570	1263713	+	backbone_0147_length_2800	2299	2442	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1292	CP001138	1263838	1264071	+	backbone_0147_length_2800	2567	2800	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1293	CP001138	1264297	1264413	+	backbone_0148_length_26027	108	224	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B1294	CP001138	1264876	1265085	+	backbone_0148_length_26027	687	896	100.00	S_Agona_SL483	0,0	cold shock protein CspC
SeAg_B1295	CP001138	1265305	1267050	+	backbone_0148_length_26027	1116	2861	100.00	S_Agona_SL483	0,0	peptidoglycan synthetase FtsI
SeAg_B1296	CP001138	1267116	1267925	+	backbone_0148_length_26027	2927	3736	100.00	S_Agona_SL483	0,0	ribosomal RNA large subunit methyltransferase A
SeAg_B1297	CP001138	1267922	1268488	-	backbone_0148_length_26027	3733	4299	100.00	S_Agona_SL483	0,0	membrane protein YebN
SeAg_B1299	CP001138	1268898	1269356	-	backbone_0148_length_26027	4709	5167	100.00	S_Agona_SL483	0,0	membrane protein YobD
SeAg_B1300	CP001138	1269415	1270266	-	backbone_0148_length_26027	5226	6077	100.00	S_Agona_SL483	0,0	PTS system, mannose-specific IID component
SeAg_B1301	CP001138	1270279	1271079	-	backbone_0148_length_26027	6090	6890	100.00	S_Agona_SL483	0,0	PTS system, mannose-specific IIC component
SeAg_B1302	CP001138	1271132	1272100	-	backbone_0148_length_26027	6943	7911	100.00	S_Agona_SL483	0,0	PTS system, mannose-specific IIAB component
SeAg_B1303	CP001138	1272573	1274132	+	backbone_0148_length_26027	8384	9943	100.00	S_Agona_SL483	0,0	membrane protein, TerC family/CBS/transporter associated domain protein
SeAg_B1304	CP001138	1274154	1275578	-	backbone_0148_length_26027	9965	11389	100.00	S_Agona_SL483	0,0	cyclic diguanylate phosphodiesterase (EAL) domain protein
SeAg_B1305	CP001138	1275893	1277257	-	backbone_0148_length_26027	11704	13068	100.00	S_Agona_SL483	0,0	L-serine ammonia-lyase
SeAg_B1306	CP001138	1277521	1278099	-	backbone_0148_length_26027	13332	13910	100.00	S_Agona_SL483	0,0	hydrolase, nudix family
SeAg_B1307	CP001138	1278103	1279467	-	backbone_0148_length_26027	13914	15278	100.00	S_Agona_SL483	0,0	aminodeoxychorismate synthase, component I
SeAg_B1308	CP001138	1279548	1279727	+	backbone_0148_length_26027	15359	15538	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1309	CP001138	1279733	1280077	-	backbone_0148_length_26027	15544	15888	100.00	S_Agona_SL483	0,0	endoribonuclease L-PSP family protein
SeAg_B1310	CP001138	1280208	1282118	+	backbone_0148_length_26027	16019	17929	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1311	CP001138	1282176	1282871	+	backbone_0148_length_26027	17987	18682	100.00	S_Agona_SL483	0,0	glycoprotease family protein
SeAg_B1312	CP001138	1282943	1283524	+	backbone_0148_length_26027	18754	19335	100.00	S_Agona_SL483	0,0	outer membrane protein Slp
SeAg_B1313	CP001138	1283503	1283709	-	backbone_0148_length_26027	19314	19520	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1314	CP001138	1283729	1285414	+	backbone_0148_length_26027	19540	21225	100.00	S_Agona_SL483	0,0	long-chain-fatty-acid--CoA ligase
SeAg_B1316	CP001138	1285487	1286614	+	backbone_0148_length_26027	21298	22425	100.00	S_Agona_SL483	0,0	ribonuclease D
SeAg_B1317	CP001138	1286735	1287001	-	backbone_0148_length_26027	22546	22812	100.00	S_Agona_SL483	0,0	cell division topological specificity factor MinE
SeAg_B1318	CP001138	1287005	1287817	-	backbone_0148_length_26027	22816	23628	100.00	S_Agona_SL483	0,0	septum site-determining protein MinD
SeAg_B1319	CP001138	1287841	1288548	-	backbone_0148_length_26027	23652	24359	100.00	S_Agona_SL483	0,0	septum site-determining protein MinC
SeAg_B1320	CP001138	1288533	1288943	+	backbone_0148_length_26027	24344	24754	100.00	S_Agona_SL483	0,0	protein YcgL
SeAg_B1321	CP001138	1289017	1289676	+	backbone_0148_length_26027	24828	25487	100.00	S_Agona_SL483	0,0	fumarylacetoacetate hydrolase family protein
SeAg_B1322	CP001138	1289754	1290215	+	backbone_0148_length_26027	25565	26026	100.00	S_Agona_SL483	0,0	protein YcgN
SeAg_B1323	CP001138	1290567	1290704	+	backbone_0149_length_11631	297	434	100.00	S_Agona_SL483	0,0	conserved hypothetical protein
SeAg_B1324	CP001138	1290897	1291070	+	backbone_0149_length_11631	627	800	100.00	S_Agona_SL483	0,0	conserved domain protein
SeAg_B1325	CP001138	1291141	1291482	-	backbone_0149_length_11631	871	1212	100.00	S_Agona_SL483	0,0	tellurite resistance protein TehB
SeAg_B1326	CP001138	1291591	1292121	-	backbone_0149_length_11631	1321	1851	100.00	S_Agona_SL483	0,0	oxido-reductase
SeAg_B1327	CP001138	1292263	1293807	-	backbone_0149_length_11631	1993	3537	100.00	S_Agona_SL483	0,0	Na+/H+ antiporter NhaB
SeAg_B1328	CP001138	1294027	1294746	+	backbone_0149_length_11631	3757	4476	100.00	S_Agona_SL483	0,0	fatty acid metabolism transcriptional regulator FadR
SeAg_B1329	CP001138	1294793	1296325	-	backbone_0149_length_11631	4523	6055	100.00	S_Agona_SL483	0,0	SpoVR family protein
SeAg_B1330	CP001138	1296648	1297946	+	backbone_0149_length_11631	6378	7676	100.00	S_Agona_SL483	0,0	D-amino acid dehydrogenase small subunit
SeAg_B1331	CP001138	1297960	1299030	+	backbone_0149_length_11631	7690	8760	100.00	S_Agona_SL483	0,0	alanine racemase
SeAg_B1332	CP001138	1299093	1300826	-	backbone_0149_length_11631	8823	10556	100.00	S_Agona_SL483	0,0	cell volume regulation protein A
SeAg_B1333	CP001138	1300923	1301837	-	backbone_0149_length_11631	10653	11567	100.00	S_Agona_SL483	0,0	muramoyltetrapeptide carboxypeptidase
SeAg_B1335	CP001138	1302633	1303367	-	backbone_0150_length_14085	652	1386	100.00	S_Agona_SL483	0,0	YcgR family protein
SeAg_B1336	CP001138	1303536	1303790	+	backbone_0150_length_14085	1555	1809	100.00	S_Agona_SL483	0,0	transglycosylase associated protein
SeAg_B1337	CP001138	1303853	1305565	-	backbone_0150_length_14085	1872	3584	100.00	S_Agona_SL483	0,0	trehalase
SeAg_B1338	CP001138	1305645	1305761	+	backbone_0150_length_14085	3664	3780	100.00	S_Agona_SL483	0,0	hypothetical protein
SeAg_B1339	CP001138	1305779	1307053	-	backbone_0150_length_14085	3798	5072	100.00	S_Agona_SL483	0,0	glutamate dehydrogenase
